student_id,cgpa_cumulative,backlogs_count,backlogs_age_max_weeks,branch,entrance_percentile,admission_category,social_category,home_state,schooling_medium,hosteller_flag,mean_attendance_pct,min_attendance_pct,attendance_debarment_threshold,attendance_condonation_band_low,attendance_condonation_band_high,consecutive_absence_streak_max,attendance_trend,timing_of_decline,classes_total_in_sem,classes_conducted_so_far,classes_remaining_in_sem,max_possible_attendance_pct,attendance_debarment_mathematically_certain,avg_pace_score,avg_clarity_score,avg_doubt_resolution_score,avg_teaching_style_fit_score,diagnostic_content_score,diagnostic_delivery_sensitive_score,avg_session_engagement_exposure,vtop_login_freq_per_week,submission_timing_relative,footfall_library_freq_per_week,hostel_curfew_violations,fee_payment_status,scholarship_category,education_loan_status,family_income_bracket,first_gen_college_goer,latent_risk_score,true_dominant_cluster,risk_level,risk_level_label,mentor_flag_category
S00483,6.37,1,2,SENSE-ECE,72.2,Management Quota,General,Uttar Pradesh,CBSE,DayScholar,82.3,78.7,65.0,65.0,75.0,1,declining,late,50,9,41,96.0,0,-1.0,3.38,4.89,3.24,0.728,0.571,0.48,6.96,2.38,1.67,,On Installment (On-Time),No Scholarship,No Loan,<2.5 LPA,No,0.0,academic,0,No Risk,none
S00484,7.81,1,7,SCE-CIVIL,66.5,Government Quota,General,Karnataka,CBSE,Hosteller,88.2,82.6,65.0,65.0,75.0,0,recovering,none,50,21,29,96.0,0,-0.42,5.0,2.28,4.72,0.77,0.863,0.428,8.13,0.33,0.4,2.0,Fully Paid,Merit-Based,No Loan,<2.5 LPA,Yes,0.0084,visual_engagement,0,No Risk,none
S00485,7.31,1,28,SMEC-MECH,70.8,Government Quota,General,Bihar,CBSE,Hosteller,100.0,96.0,65.0,65.0,75.0,3,stable,none,50,35,15,100.0,0,0.78,5.0,,3.75,0.764,0.964,0.966,14.06,-0.34,4.06,0.0,Fully Paid,Merit-Based,Active Loan (Repayment Stress Flagged),<2.5 LPA,No,0.0976,financial,0,No Risk,none
S00486,7.21,1,9,SENSE-ECE,93.0,Management Quota,General,Other,CBSE,Hosteller,73.5,62.7,65.0,65.0,75.0,7,recovering,none,50,21,29,88.0,0,-0.28,2.48,2.54,4.26,0.756,0.723,0.311,8.38,0.64,4.01,0.0,Fully Paid,Sports-Cultural Quota,No Loan,2.5-8 LPA,No,0.0714,visual_engagement,0,No Risk,none
S00487,7.18,1,16,SENSE-ECE,89.8,Government Quota,OBC,Andhra Pradesh,CBSE,Hosteller,65.8,57.0,65.0,65.0,75.0,4,declining,late,50,28,22,80.0,0,-0.15,3.47,4.66,3.66,0.735,0.788,0.417,8.26,-0.94,5.06,3.0,Fully Paid,Merit-Based,Active Loan (Repayment Stress Flagged),2.5-8 LPA,No,0.0545,financial,0,No Risk,none
S00488,7.71,0,0,SCOPE-CSE,63.7,Management Quota,OBC,West Bengal,CBSE,Hosteller,87.0,77.3,65.0,65.0,75.0,1,stable,none,50,27,23,92.0,0,0.89,2.66,1.99,3.03,0.822,1.0,0.596,9.84,0.76,4.39,2.0,Fully Paid,Merit-Based,Active Loan (Repayment Stress Flagged),>8 LPA,No,0.084,financial,0,No Risk,none
S00489,8.21,0,0,SCOPE-CSE,89.7,Government Quota,OBC,West Bengal,CBSE,DayScholar,79.1,76.0,65.0,65.0,75.0,1,stable,none,50,20,30,92.0,0,0.3,4.15,3.52,4.09,0.908,1.0,0.452,6.88,-1.9,5.18,,Fully Paid,No Scholarship,No Loan,<2.5 LPA,No,0.0539,behavioural,0,No Risk,none
S00490,9.44,0,0,SCOPE-CSE,84.9,Government Quota,EWS,Tamil Nadu,ICSE,Hosteller,93.4,89.7,65.0,65.0,75.0,11,stable,none,50,43,7,94.0,0,-0.23,2.83,,2.58,0.877,0.873,0.535,10.86,0.18,2.64,1.0,On Installment (On-Time),Merit-Based,Active Loan (Repayment Stress Flagged),2.5-8 LPA,No,0.1203,financial,0,No Risk,none
S00491,7.74,0,0,SBST-BIOTECH,63.7,Government Quota,General,Maharashtra,ICSE,Hosteller,79.5,77.7,65.0,65.0,75.0,1,stable,none,50,38,12,84.0,0,0.53,4.3,3.72,3.23,0.512,0.556,0.45,6.88,-0.67,3.27,0.0,Fully Paid,No Scholarship,No Loan,2.5-8 LPA,Yes,0.0122,behavioural,0,No Risk,none
S00492,7.07,2,1,SCE-CIVIL,60.2,Management Quota,General,Other,CBSE,Hosteller,86.8,76.5,65.0,65.0,75.0,1,stable,none,50,16,34,96.0,0,-0.73,3.57,2.72,3.28,0.849,0.989,0.452,15.23,0.05,3.48,3.0,On Installment (On-Time),No Scholarship,No Loan,<2.5 LPA,No,0.0323,academic,0,No Risk,none
S00493,7.9,0,0,SENSE-ECE,98.5,Government Quota,General,Tamil Nadu,CBSE,Hosteller,83.3,82.8,65.0,65.0,75.0,0,stable,none,50,12,38,96.0,0,-0.42,2.51,5.0,5.0,0.888,0.837,0.525,11.22,-0.52,5.64,0.0,Fully Paid,No Scholarship,Active Loan (No Stress Flagged),2.5-8 LPA,No,0.0016,financial,0,No Risk,none
S00494,5.51,5,3,SCE-CIVIL,54.5,Government Quota,EWS,Andhra Pradesh,International,DayScholar,70.2,66.2,65.0,65.0,75.0,5,stable,none,50,38,12,78.0,0,0.43,3.08,2.25,3.51,0.984,0.737,0.43,8.31,0.07,2.59,,On Installment (On-Time),Category-Based,No Loan,>8 LPA,Yes,0.1141,academic,0,No Risk,none
S00495,7.64,0,0,SBST-BIOTECH,65.0,Government Quota,General,Maharashtra,CBSE,Hosteller,87.7,84.0,65.0,65.0,75.0,0,stable,none,50,19,31,96.0,0,-0.57,2.95,3.38,2.3,0.76,0.643,0.654,12.48,-0.12,3.54,2.0,Fully Paid,Category-Based,No Loan,<2.5 LPA,Yes,0.0767,pedagogy,0,No Risk,none
S00496,9.24,0,0,SMEC-MECH,91.6,Management Quota,OBC,Other,CBSE,Hosteller,78.1,77.4,65.0,65.0,75.0,9,stable,none,50,6,44,98.0,0,0.37,3.25,5.0,3.91,0.807,0.765,0.307,9.87,-1.15,2.34,0.0,On Installment (On-Time),Category-Based,No Loan,<2.5 LPA,No,0.0345,visual_engagement,0,No Risk,none
S00497,5.77,1,9,SCE-CIVIL,53.3,Government Quota,OBC,Kerala,CBSE,Hosteller,82.6,39.1,65.0,65.0,75.0,7,stable,none,50,47,3,84.0,0,0.2,4.56,3.26,3.06,0.628,0.867,0.556,6.69,-1.36,6.29,0.0,Fully Paid,No Scholarship,No Loan,2.5-8 LPA,No,0.0268,behavioural,0,No Risk,none
S00498,4.32,5,6,SENSE-ECE,65.4,Management Quota,General,Maharashtra,CBSE,Hosteller,40.9,37.8,65.0,65.0,75.0,7,stable,none,50,42,8,50.0,1,0.97,2.81,1.89,5.0,0.215,0.212,0.0,7.38,-0.13,5.27,2.0,On Installment (On-Time),Category-Based,No Loan,<2.5 LPA,No,0.4144,attendance,3,Withdrawal / Discontinuation Risk,academic
S00499,7.0,2,2,SBST-BIOTECH,61.5,Management Quota,General,Delhi-NCR,ICSE,Hosteller,60.0,59.6,65.0,65.0,75.0,6,recovering,none,50,33,17,74.0,0,0.93,4.49,1.0,3.8,0.567,0.704,0.414,12.34,1.64,5.47,2.0,On Installment (On-Time),Merit-Based,No Loan,2.5-8 LPA,No,0.1321,attendance,0,No Risk,none
S00500,4.97,2,16,SCOPE-CSE,38.3,Management Quota,General,West Bengal,CBSE,Hosteller,60.7,53.6,65.0,65.0,75.0,5,declining,early,50,21,29,84.0,0,-0.74,4.13,1.36,3.75,0.205,0.325,0.119,13.06,0.11,2.07,2.0,Fully Paid,No Scholarship,No Loan,<2.5 LPA,Yes,0.2514,diagnostic,2,Attendance-Debarment Risk,pedagogical
S00501,5.05,3,19,SMEC-MECH,61.8,Government Quota,ST,Kerala,ICSE,Hosteller,79.0,62.4,65.0,65.0,75.0,7,recovering,none,50,14,36,94.0,0,0.05,4.84,,4.56,0.748,0.818,0.449,11.6,0.11,0.0,0.0,On Installment (On-Time),No Scholarship,Active Loan (No Stress Flagged),<2.5 LPA,No,0.0316,academic,0,No Risk,none
S00502,8.44,0,0,SCE-CIVIL,93.6,Government Quota,General,West Bengal,State Board,Hosteller,51.4,51.0,65.0,65.0,75.0,5,stable,none,50,19,31,82.0,0,0.48,3.18,4.88,3.48,1.0,0.859,0.021,12.96,-0.92,7.09,3.0,On Installment (Overdue),No Scholarship,Active Loan (Repayment Stress Flagged),2.5-8 LPA,Yes,0.3385,financial,3,Withdrawal / Discontinuation Risk,financial
S00503,7.76,0,0,SMEC-MECH,82.0,Management Quota,General,Maharashtra,CBSE,DayScholar,95.7,93.2,65.0,65.0,75.0,0,declining,early,50,46,4,96.0,0,-0.02,2.95,2.11,4.27,0.478,0.505,0.662,8.38,0.29,2.84,,Fully Paid,Institutional Need-Based,No Loan,<2.5 LPA,Yes,0.021,diagnostic,0,No Risk,none
S00504,8.23,0,0,SBST-BIOTECH,72.4,Management Quota,General,Maharashtra,ICSE,DayScholar,99.8,95.2,65.0,65.0,75.0,0,recovering,none,50,27,23,100.0,0,-0.22,4.28,3.22,5.0,0.794,0.718,0.491,4.94,-0.51,2.54,,Fully Paid,Category-Based,No Loan,2.5-8 LPA,Yes,0.0966,behavioural,0,No Risk,none
S00505,6.36,4,19,SBST-BIOTECH,52.0,Government Quota,General,Kerala,State Board,Hosteller,78.8,64.8,65.0,65.0,75.0,4,declining,late,50,16,34,94.0,0,0.28,3.9,5.0,3.82,1.0,1.0,0.603,5.82,1.7,1.59,1.0,Fee Due >30 Days,Institutional Need-Based,No Loan,2.5-8 LPA,No,0.063,financial,0,No Risk,none
S00506,7.77,0,0,SBST-BIOTECH,91.4,Management Quota,SC,Other,CBSE,DayScholar,95.1,89.5,65.0,65.0,75.0,1,stable,none,50,7,43,100.0,0,-1.0,4.05,4.72,3.91,1.0,1.0,0.615,7.6,0.14,2.94,,Fully Paid,Category-Based,Active Loan (No Stress Flagged),2.5-8 LPA,No,0.0149,financial,0,No Risk,none
S00507,6.66,0,0,SMEC-MECH,78.1,Management Quota,SC,Andhra Pradesh,CBSE,DayScholar,81.5,81.0,65.0,65.0,75.0,1,stable,none,50,10,40,96.0,0,-0.2,2.73,4.11,3.51,0.817,0.783,0.53,11.12,0.19,6.23,,On Installment (Overdue),No Scholarship,No Loan,<2.5 LPA,Yes,0.0073,financial,0,No Risk,none
S00508,6.28,0,0,SENSE-ECE,37.6,Government Quota,General,Bihar,CBSE,DayScholar,69.4,48.1,65.0,65.0,75.0,12,declining,early,50,20,30,88.0,0,0.54,3.35,,2.57,0.603,0.523,0.604,6.09,-0.3,0.0,,On Installment (On-Time),Category-Based,No Loan,2.5-8 LPA,No,0.0361,attendance,0,No Risk,none
S00509,9.13,0,0,SMEC-MECH,99.9,Management Quota,General,Kerala,CBSE,Hosteller,84.3,61.9,65.0,65.0,75.0,5,stable,none,50,31,19,90.0,0,0.48,5.0,1.0,2.29,0.973,1.0,0.542,8.41,0.84,2.0,0.0,On Installment (On-Time),No Scholarship,Active Loan (No Stress Flagged),<2.5 LPA,Yes,0.1449,financial,0,No Risk,none
S00510,5.64,3,5,SCE-CIVIL,63.2,Management Quota,General,Other,State Board,Hosteller,66.3,56.6,65.0,65.0,75.0,5,stable,none,50,5,45,96.0,0,-0.31,4.63,4.5,3.58,0.496,0.576,0.312,12.9,1.3,2.82,1.0,On Installment (On-Time),No Scholarship,No Loan,2.5-8 LPA,No,0.0135,visual_engagement,0,No Risk,none
S00511,7.17,0,0,SBST-BIOTECH,79.7,Management Quota,General,Delhi-NCR,CBSE,Hosteller,83.0,80.6,65.0,65.0,75.0,0,stable,none,50,22,28,92.0,0,0.48,4.22,,3.67,0.721,0.802,0.459,8.52,-0.08,0.0,1.0,Fully Paid,No Scholarship,Active Loan (No Stress Flagged),2.5-8 LPA,Yes,0.1281,financial,0,No Risk,none
S00512,8.95,0,0,SCOPE-CSE,68.6,Management Quota,General,Maharashtra,CBSE,Hosteller,87.5,86.1,65.0,65.0,75.0,2,stable,none,50,47,3,88.0,0,0.86,3.01,3.69,4.6,1.0,0.754,0.649,8.97,1.07,4.18,1.0,Fully Paid,No Scholarship,No Loan,<2.5 LPA,Yes,0.0135,behavioural,0,No Risk,none
S00513,7.96,0,0,SCE-CIVIL,83.0,Government Quota,General,Tamil Nadu,State Board,Hosteller,88.4,80.4,65.0,65.0,75.0,0,recovering,none,50,14,36,96.0,0,-1.0,3.01,,3.91,1.0,1.0,0.62,9.24,-1.06,2.05,2.0,Fully Paid,Institutional Need-Based,No Loan,<2.5 LPA,No,0.0457,behavioural,0,No Risk,none
S00514,7.38,0,0,SMEC-MECH,74.4,Government Quota,OBC,Other,CBSE,DayScholar,85.1,77.7,65.0,65.0,75.0,0,stable,none,50,14,36,96.0,0,-1.0,4.84,3.51,4.54,0.986,1.0,0.58,5.87,-2.13,4.76,,Fully Paid,No Scholarship,Active Loan (No Stress Flagged),2.5-8 LPA,No,0.1121,behavioural,0,No Risk,none
S00515,9.42,0,0,SENSE-ECE,71.6,Management Quota,OBC,West Bengal,CBSE,DayScholar,76.9,69.4,65.0,65.0,75.0,8,stable,none,50,24,26,88.0,0,0.23,3.94,3.09,4.58,1.0,1.0,0.513,14.06,-0.52,2.6,,Fully Paid,Institutional Need-Based,Active Loan (No Stress Flagged),2.5-8 LPA,No,0.1882,financial,1,Backlog / Academic-Probation Risk,financial
S00516,7.57,1,20,SCE-CIVIL,86.4,Government Quota,OBC,Andhra Pradesh,CBSE,Hosteller,61.1,59.8,65.0,65.0,75.0,8,declining,late,50,35,15,72.0,0,0.33,3.64,1.0,2.56,1.0,1.0,0.279,6.63,0.18,3.88,4.0,Fee Due >30 Days,No Scholarship,No Loan,>8 LPA,No,0.191,financial,1,Backlog / Academic-Probation Risk,financial
S00517,8.44,0,0,SENSE-ECE,81.0,Government Quota,General,Maharashtra,ICSE,Hosteller,71.2,56.1,65.0,65.0,75.0,4,recovering,none,50,15,35,92.0,0,-0.34,3.56,3.91,3.87,0.823,0.732,0.359,8.13,-0.39,4.38,2.0,Fully Paid,No Scholarship,Active Loan (No Stress Flagged),<2.5 LPA,Yes,0.0769,financial,0,No Risk,none
S00518,8.24,0,0,SCOPE-CSE,86.2,Government Quota,General,Other,CBSE,Hosteller,71.9,70.9,65.0,65.0,75.0,7,declining,late,50,11,39,94.0,0,-0.49,3.21,,2.08,0.94,0.928,0.493,10.86,0.45,0.0,0.0,On Installment (On-Time),Institutional Need-Based,No Loan,2.5-8 LPA,No,0.0381,pedagogy,0,No Risk,none
S00519,9.57,0,0,SENSE-ECE,99.1,Government Quota,OBC,Karnataka,CBSE,Hosteller,85.2,84.3,65.0,65.0,75.0,2,stable,none,50,28,22,92.0,0,0.3,1.01,3.29,3.04,0.762,0.612,0.592,9.74,-0.04,4.46,0.0,On Installment (On-Time),No Scholarship,No Loan,2.5-8 LPA,No,0.0567,pedagogy,0,No Risk,none
S00520,8.91,0,0,SENSE-ECE,84.0,Government Quota,OBC,Tamil Nadu,State Board,Hosteller,60.8,56.9,65.0,65.0,75.0,4,stable,none,50,9,41,92.0,0,-1.0,3.6,,3.54,0.921,0.902,0.526,11.77,1.11,4.84,5.0,Fee Due >30 Days,No Scholarship,No Loan,2.5-8 LPA,No,0.112,financial,0,No Risk,none
S00521,6.94,1,17,SCE-CIVIL,65.0,Management Quota,ST,Tamil Nadu,State Board,Hosteller,72.0,68.0,65.0,65.0,75.0,4,recovering,none,50,45,5,74.0,0,-0.34,3.15,4.67,2.47,0.735,0.736,0.428,10.23,-0.04,4.59,2.0,Fully Paid,Institutional Need-Based,No Loan,2.5-8 LPA,No,0.0,pedagogy,0,No Risk,none
S00522,8.51,1,42,SENSE-ECE,99.7,Government Quota,General,Andhra Pradesh,CBSE,DayScholar,75.5,72.5,65.0,65.0,75.0,0,recovering,none,50,15,35,92.0,0,-0.83,2.4,3.67,3.22,0.926,0.891,0.441,16.74,-0.63,6.28,,Fully Paid,No Scholarship,Active Loan (Repayment Stress Flagged),>8 LPA,No,0.0415,financial,0,No Risk,none
S00523,8.97,0,0,SBST-BIOTECH,86.3,Management Quota,EWS,West Bengal,CBSE,Hosteller,85.4,71.5,65.0,65.0,75.0,2,stable,none,50,37,13,90.0,0,0.32,4.01,3.91,2.55,0.76,0.806,0.552,8.43,0.14,4.82,2.0,On Installment (On-Time),Institutional Need-Based,Active Loan (No Stress Flagged),2.5-8 LPA,Yes,0.0601,financial,0,No Risk,none
S00524,6.87,1,3,SCE-CIVIL,82.2,Management Quota,General,Other,State Board,Hosteller,96.6,79.9,65.0,65.0,75.0,0,stable,none,50,39,11,98.0,0,1.0,5.0,,3.58,0.793,0.937,0.848,13.42,0.17,7.55,1.0,On Installment (On-Time),No Scholarship,No Loan,2.5-8 LPA,No,0.0011,academic,0,No Risk,none
S00525,7.24,3,3,SCOPE-CSE,55.2,Government Quota,OBC,West Bengal,International,Hosteller,70.8,69.1,65.0,65.0,75.0,4,stable,none,50,32,18,82.0,0,-1.0,3.3,2.46,4.32,0.752,0.748,0.516,10.54,0.72,5.03,0.0,On Installment (Overdue),Institutional Need-Based,No Loan,<2.5 LPA,No,0.1626,financial,0,No Risk,none
S00526,7.11,0,0,SENSE-ECE,89.5,Management Quota,General,Kerala,CBSE,Hosteller,77.8,58.5,65.0,65.0,75.0,4,stable,none,50,46,4,80.0,0,-1.0,3.6,4.18,2.71,0.528,0.64,0.545,10.7,2.09,4.27,2.0,Fully Paid,No Scholarship,No Loan,2.5-8 LPA,No,0.0,pedagogy,0,No Risk,none
S00527,7.65,0,0,SCE-CIVIL,71.7,Government Quota,OBC,Kerala,CBSE,Hosteller,75.1,73.2,65.0,65.0,75.0,2,stable,none,50,33,17,84.0,0,1.0,4.63,4.81,4.96,0.592,0.738,0.597,14.2,-0.87,4.31,0.0,Fully Paid,No Scholarship,No Loan,2.5-8 LPA,Yes,0.0171,behavioural,0,No Risk,none
S00528,8.03,0,0,SCE-CIVIL,76.5,Management Quota,OBC,Maharashtra,State Board,Hosteller,91.1,76.2,65.0,65.0,75.0,0,stable,none,50,47,3,92.0,0,-0.48,2.86,1.9,3.81,0.96,0.883,0.664,8.11,-1.12,7.11,2.0,Fully Paid,No Scholarship,No Loan,2.5-8 LPA,No,0.085,behavioural,0,No Risk,none
S00529,7.75,0,0,SMEC-MECH,87.0,Management Quota,SC,Andhra Pradesh,State Board,DayScholar,66.9,57.2,65.0,65.0,75.0,5,stable,none,50,37,13,76.0,0,0.77,3.96,3.6,4.02,0.523,0.678,0.27,8.67,0.24,2.85,,Fully Paid,Category-Based,No Loan,2.5-8 LPA,No,0.108,visual_engagement,0,No Risk,none
S00530,8.61,0,0,SENSE-ECE,64.4,Government Quota,General,Kerala,State Board,Hosteller,94.3,93.1,65.0,65.0,75.0,1,stable,none,50,18,32,98.0,0,0.43,3.34,2.1,4.06,0.951,0.992,0.596,9.43,-0.43,0.0,3.0,Fee Due >30 Days,No Scholarship,Active Loan (Repayment Stress Flagged),<2.5 LPA,No,0.0539,financial,0,No Risk,none
S00531,8.24,0,0,SMEC-MECH,84.0,Government Quota,OBC,West Bengal,State Board,DayScholar,100.0,89.7,65.0,65.0,75.0,1,stable,none,50,32,18,100.0,0,-0.88,3.85,2.56,1.76,0.522,0.498,0.681,8.45,-0.78,4.14,,Fully Paid,No Scholarship,No Loan,<2.5 LPA,No,0.0057,pedagogy,0,No Risk,none
S00532,5.22,5,20,SCOPE-CSE,44.2,Management Quota,General,West Bengal,State Board,Hosteller,59.9,42.6,65.0,65.0,75.0,4,stable,none,50,15,35,88.0,0,-0.23,3.19,4.38,3.54,0.288,0.216,0.173,7.61,-0.21,6.21,2.0,Fully Paid,Sports-Cultural Quota,Active Loan (Repayment Stress Flagged),<2.5 LPA,No,0.2447,visual_engagement,2,Attendance-Debarment Risk,pedagogical
S00533,6.68,1,2,SMEC-MECH,72.4,Government Quota,General,Uttar Pradesh,CBSE,DayScholar,56.2,52.8,65.0,65.0,75.0,4,declining,late,50,17,33,86.0,0,0.4,5.0,4.1,4.37,0.746,0.745,0.134,9.79,-0.01,1.88,,Fully Paid,Category-Based,Active Loan (No Stress Flagged),2.5-8 LPA,No,0.196,visual_engagement,1,Backlog / Academic-Probation Risk,pedagogical
S00534,7.95,0,0,SCOPE-CSE,97.4,Management Quota,General,Andhra Pradesh,CBSE,Hosteller,87.9,85.6,65.0,65.0,75.0,2,stable,none,50,37,13,92.0,0,-0.91,3.89,3.53,3.83,1.0,1.0,0.505,12.03,-0.93,4.83,0.0,On Installment (Overdue),No Scholarship,No Loan,2.5-8 LPA,No,0.1548,financial,0,No Risk,none
S00535,6.73,2,1,SENSE-ECE,65.4,Management Quota,General,Andhra Pradesh,International,Hosteller,74.1,68.0,65.0,65.0,75.0,7,stable,none,50,44,6,78.0,0,0.29,3.27,3.84,2.34,0.51,0.5,0.348,6.36,1.6,0.0,0.0,Fee Due >30 Days,No Scholarship,Active Loan (No Stress Flagged),>8 LPA,No,0.1631,financial,0,No Risk,none
S00536,6.68,2,1,SBST-BIOTECH,72.7,Management Quota,General,Karnataka,CBSE,Hosteller,100.0,89.0,65.0,65.0,75.0,7,recovering,none,50,6,44,100.0,0,0.24,3.5,4.13,2.93,0.461,0.522,0.617,7.23,-0.24,2.26,0.0,Fully Paid,Institutional Need-Based,No Loan,2.5-8 LPA,No,0.0687,academic,0,No Risk,none
S00537,9.06,0,0,SENSE-ECE,87.7,Management Quota,General,Kerala,State Board,DayScholar,62.6,59.5,65.0,65.0,75.0,5,stable,none,50,8,42,94.0,0,-0.84,4.25,2.0,3.32,0.957,1.0,0.12,10.39,0.54,6.16,,Fully Paid,No Scholarship,No Loan,2.5-8 LPA,Yes,0.0345,visual_engagement,0,No Risk,none
S00538,7.26,0,0,SENSE-ECE,81.0,Management Quota,General,Tamil Nadu,CBSE,DayScholar,92.6,79.3,65.0,65.0,75.0,2,stable,none,50,45,5,94.0,0,0.66,4.22,3.22,2.32,0.602,0.81,0.581,15.68,-1.51,0.83,,Fully Paid,Merit-Based,Active Loan (Repayment Stress Flagged),<2.5 LPA,No,0.1158,behavioural,0,No Risk,none
S00539,9.37,0,0,SMEC-MECH,84.6,Government Quota,General,Other,CBSE,DayScholar,56.7,42.7,65.0,65.0,75.0,7,stable,none,50,18,32,84.0,0,-0.14,4.9,3.39,4.55,0.69,0.776,0.283,11.81,-1.82,2.48,,Fully Paid,No Scholarship,Active Loan (Repayment Stress Flagged),<2.5 LPA,No,0.1623,behavioural,0,No Risk,none
S00540,8.27,0,0,SENSE-ECE,77.2,Management Quota,EWS,Tamil Nadu,State Board,DayScholar,88.4,87.3,65.0,65.0,75.0,2,stable,none,50,33,17,92.0,0,1.0,1.82,5.0,3.97,0.916,0.832,0.585,12.09,0.53,4.44,,Fully Paid,Merit-Based,Active Loan (No Stress Flagged),>8 LPA,No,0.0859,pedagogy,0,No Risk,none
S00541,8.12,0,0,SMEC-MECH,97.5,Management Quota,General,Maharashtra,State Board,Hosteller,99.8,87.8,65.0,65.0,75.0,1,stable,none,50,26,24,100.0,0,0.09,5.0,4.24,3.92,0.787,0.909,0.908,11.66,0.61,6.2,1.0,Fully Paid,Institutional Need-Based,No Loan,<2.5 LPA,Yes,0.0085,behavioural,0,No Risk,none
S00542,6.21,1,3,SENSE-ECE,65.3,Government Quota,General,Tamil Nadu,State Board,Hosteller,86.7,81.9,65.0,65.0,75.0,1,stable,none,50,26,24,94.0,0,-0.61,3.73,2.24,1.81,0.531,0.644,0.526,8.81,0.81,1.39,0.0,On Installment (On-Time),Merit-Based,No Loan,>8 LPA,Yes,0.0,pedagogy,0,No Risk,none
S00543,8.46,0,0,SBST-BIOTECH,71.3,Government Quota,SC,Karnataka,State Board,DayScholar,62.6,61.9,65.0,65.0,75.0,10,stable,none,50,30,20,78.0,0,-0.56,3.11,4.06,3.94,0.453,0.484,0.117,8.98,-0.21,2.3,,On Installment (On-Time),Merit-Based,No Loan,>8 LPA,No,0.0985,visual_engagement,0,No Risk,none
S00544,7.51,0,0,SCOPE-CSE,95.2,Government Quota,OBC,Delhi-NCR,CBSE,Hosteller,80.1,76.1,65.0,65.0,75.0,5,stable,none,50,28,22,88.0,0,0.68,3.17,3.07,4.86,0.768,0.778,0.446,8.45,0.14,4.64,1.0,Fully Paid,No Scholarship,No Loan,2.5-8 LPA,No,0.0,visual_engagement,0,No Risk,none
S00545,6.1,3,2,SENSE-ECE,67.6,Government Quota,General,Uttar Pradesh,CBSE,Hosteller,81.4,77.1,65.0,65.0,75.0,0,stable,none,50,28,22,90.0,0,0.83,3.67,5.0,3.98,0.581,0.546,0.674,9.12,0.32,4.35,0.0,On Installment (On-Time),No Scholarship,Active Loan (No Stress Flagged),>8 LPA,Yes,0.016,financial,0,No Risk,none
S00546,6.71,3,9,SBST-BIOTECH,79.6,Management Quota,General,Other,State Board,Hosteller,63.8,62.8,65.0,65.0,75.0,6,declining,late,50,45,5,68.0,0,-0.42,2.86,4.77,1.7,0.492,0.348,0.506,6.66,-0.03,0.0,3.0,Fully Paid,No Scholarship,Active Loan (No Stress Flagged),<2.5 LPA,No,0.1243,pedagogy,0,No Risk,none
S00547,8.07,0,0,SMEC-MECH,85.9,Management Quota,OBC,Bihar,State Board,Hosteller,73.1,57.8,65.0,65.0,75.0,4,declining,early,50,6,44,96.0,0,0.67,1.6,,4.07,0.889,0.714,0.498,13.98,-0.15,0.98,3.0,On Installment (On-Time),Institutional Need-Based,No Loan,2.5-8 LPA,No,0.0,pedagogy,0,No Risk,none
S00548,7.9,0,0,SBST-BIOTECH,92.9,Government Quota,OBC,Andhra Pradesh,ICSE,Hosteller,70.9,60.1,65.0,65.0,75.0,9,stable,none,50,43,7,74.0,0,0.88,3.84,,1.22,0.675,0.583,0.321,10.73,-0.02,6.72,1.0,Fully Paid,No Scholarship,Active Loan (No Stress Flagged),2.5-8 LPA,No,0.1194,pedagogy,0,No Risk,none
S00549,6.93,0,0,SMEC-MECH,60.0,Government Quota,OBC,West Bengal,State Board,Hosteller,87.2,80.9,65.0,65.0,75.0,1,stable,none,50,18,32,96.0,0,0.52,4.39,,4.6,0.953,0.974,0.75,9.22,0.92,4.42,1.0,On Installment (On-Time),Institutional Need-Based,Active Loan (No Stress Flagged),<2.5 LPA,No,0.1537,financial,0,No Risk,none
S00550,7.67,0,0,SCE-CIVIL,78.1,Government Quota,General,Uttar Pradesh,CBSE,Hosteller,60.9,51.9,65.0,65.0,75.0,5,stable,none,50,7,43,94.0,0,-0.91,2.89,4.36,5.0,0.755,0.627,0.405,7.68,-2.02,4.04,2.0,Fully Paid,Merit-Based,Active Loan (Repayment Stress Flagged),2.5-8 LPA,No,0.1758,behavioural,0,No Risk,none
S00551,7.61,1,1,SBST-BIOTECH,86.3,Government Quota,ST,Bihar,State Board,Hosteller,76.0,66.7,65.0,65.0,75.0,4,stable,none,50,47,3,78.0,0,-0.68,3.74,1.58,4.42,0.786,0.862,0.51,5.6,0.2,4.81,0.0,Fully Paid,No Scholarship,Active Loan (No Stress Flagged),2.5-8 LPA,No,0.1454,financial,0,No Risk,none
S00552,6.61,2,50,SCOPE-CSE,60.7,Management Quota,General,Karnataka,State Board,Hosteller,68.5,59.4,65.0,65.0,75.0,11,stable,none,50,14,36,92.0,0,0.22,2.89,,3.26,0.778,0.736,0.413,7.14,-1.04,3.34,2.0,Fully Paid,No Scholarship,No Loan,>8 LPA,No,0.125,behavioural,0,No Risk,none
